state,disease,cases,incidence_per_100000
PA,MUMPS,4,0.02999999933
PA,MUMPS,4,0.02999999933
PA,MUMPS,4,0.02999999933
PA,MUMPS,4,0.02999999933
PA,MUMPS,4,0.02999999933
PA,MUMPS,4,0.02999999933
PA,MUMPS,4,0.02999999933
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,5,0.03999999911
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,6,0.05000000075
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,7,0.05999999866
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,8,0.0700000003
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,9,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,10,0.07999999821
PA,MUMPS,11,0.09000000358
PA,MUMPS,11,0.09000000358
PA,MUMPS,11,0.09000000358
PA,MUMPS,11,0.09000000358
PA,MUMPS,11,0.09000000358
PA,MUMPS,11,0.09000000358
PA,MUMPS,11,0.09000000358
PA,MUMPS,11,0.09000000358
PA,MUMPS,11,0.09000000358
PA,MUMPS,11,0.09000000358
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,12,0.1000000015
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,13,0.1099999994
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,14,0.1199999973
PA,MUMPS,15,0.1299999952
PA,MUMPS,15,0.1299999952
PA,MUMPS,15,0.1299999952
PA,MUMPS,15,0.1299999952
PA,MUMPS,15,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,16,0.1299999952
PA,MUMPS,17,0.1400000006
PA,MUMPS,17,0.1400000006
PA,MUMPS,17,0.1400000006
PA,MUMPS,17,0.1400000006
PA,MUMPS,18,0.150000006
PA,MUMPS,18,0.150000006
PA,MUMPS,18,0.150000006
PA,MUMPS,18,0.150000006
PA,MUMPS,18,0.150000006
PA,MUMPS,18,0.150000006
PA,MUMPS,18,0.150000006
PA,MUMPS,18,0.150000006
PA,MUMPS,18,0.150000006
PA,MUMPS,19,0.1599999964
PA,MUMPS,19,0.1599999964
PA,MUMPS,19,0.1599999964
PA,MUMPS,19,0.1599999964
PA,MUMPS,20,0.1700000018
PA,MUMPS,20,0.1700000018
PA,MUMPS,20,0.1700000018
PA,MUMPS,20,0.1700000018
PA,MUMPS,20,0.1700000018
PA,MUMPS,20,0.1700000018
PA,MUMPS,20,0.1700000018
PA,MUMPS,20,0.1700000018
PA,MUMPS,21,0.1800000072
PA,MUMPS,21,0.1800000072
PA,MUMPS,21,0.1800000072
PA,MUMPS,21,0.1800000072
PA,MUMPS,21,0.1800000072
PA,MUMPS,21,0.1800000072
PA,MUMPS,22,0.1899999976
PA,MUMPS,22,0.1899999976
PA,MUMPS,22,0.1899999976
PA,MUMPS,22,0.1899999976
PA,MUMPS,22,0.1800000072
PA,MUMPS,22,0.1800000072
PA,MUMPS,23,0.1899999976
PA,MUMPS,23,0.1899999976
PA,MUMPS,23,0.1899999976
PA,MUMPS,23,0.1899999976
PA,MUMPS,23,0.1899999976
PA,MUMPS,23,0.1899999976
PA,MUMPS,23,0.1899999976
PA,MUMPS,24,0.200000003
PA,MUMPS,24,0.200000003
PA,MUMPS,24,0.200000003
PA,MUMPS,24,0.200000003
PA,MUMPS,24,0.200000003
PA,MUMPS,24,0.200000003
PA,MUMPS,24,0.200000003
PA,MUMPS,25,0.2099999934
PA,MUMPS,25,0.2099999934
PA,MUMPS,25,0.2099999934
PA,MUMPS,25,0.2099999934
PA,MUMPS,25,0.2099999934
PA,MUMPS,25,0.2099999934
PA,MUMPS,26,0.2199999988
PA,MUMPS,26,0.2199999988
PA,MUMPS,26,0.2199999988
PA,MUMPS,26,0.2199999988
PA,MUMPS,26,0.2199999988
PA,MUMPS,27,0.2300000042
PA,MUMPS,27,0.2300000042
PA,MUMPS,27,0.2300000042
PA,MUMPS,27,0.2300000042
PA,MUMPS,28,0.2399999946
PA,MUMPS,28,0.2399999946
PA,MUMPS,28,0.2399999946
PA,MUMPS,28,0.2399999946
PA,MUMPS,29,0.2399999946
PA,MUMPS,29,0.2399999946
PA,MUMPS,29,0.2399999946
PA,MUMPS,29,0.2399999946
PA,MUMPS,29,0.2399999946
PA,MUMPS,30,0.25
PA,MUMPS,30,0.25
PA,MUMPS,30,0.25
PA,MUMPS,31,0.2599999905
PA,MUMPS,31,0.2599999905
PA,MUMPS,31,0.2599999905
PA,MUMPS,31,0.2599999905
PA,MUMPS,31,0.2599999905
PA,MUMPS,32,0.2700000107
PA,MUMPS,33,0.2800000012
PA,MUMPS,33,0.2800000012
PA,MUMPS,33,0.2800000012
PA,MUMPS,33,0.2800000012
PA,MUMPS,34,0.2899999917
PA,MUMPS,34,0.2899999917
PA,MUMPS,34,0.2899999917
PA,MUMPS,35,0.2899999917
PA,MUMPS,35,0.2899999917
PA,MUMPS,35,0.2899999917
PA,MUMPS,36,0.3000000119
PA,MUMPS,38,0.3199999928
PA,MUMPS,38,0.3199999928
PA,MUMPS,39,0.3300000131
PA,MUMPS,40,0.3400000036
PA,MUMPS,40,0.3400000036
PA,MUMPS,41,0.3400000036
PA,MUMPS,42,0.349999994
PA,MUMPS,44,0.3700000048
PA,MUMPS,45,0.3799999952
PA,MUMPS,45,0.3799999952
PA,MUMPS,47,0.3899999857
PA,MUMPS,47,0.3899999857
PA,MUMPS,47,0.400000006
PA,MUMPS,47,0.3899999857
PA,MUMPS,48,0.400000006
PA,MUMPS,48,0.400000006
PA,MUMPS,48,0.400000006
PA,MUMPS,50,0.4199999869
PA,MUMPS,50,0.4199999869
PA,MUMPS,52,0.4399999976
PA,MUMPS,52,0.4399999976
PA,MUMPS,53,0.4499999881
PA,MUMPS,54,0.4499999881
PA,MUMPS,54,0.4499999881
PA,MUMPS,55,0.4600000083
PA,MUMPS,56,0.4699999988
PA,MUMPS,60,0.5
PA,MUMPS,60,0.5
PA,MUMPS,60,0.5099999905
PA,MUMPS,62,0.5199999809
PA,MUMPS,63,0.5299999714
PA,MUMPS,63,0.5299999714
PA,MUMPS,64,0.5400000215
PA,MUMPS,64,0.5400000215
PA,MUMPS,64,0.5400000215
PA,MUMPS,66,0.5600000024
PA,MUMPS,66,0.5500000119
PA,MUMPS,67,0.5600000024
PA,MUMPS,68,0.5699999928
PA,MUMPS,69,0.5799999833
PA,MUMPS,70,0.5899999738
PA,MUMPS,70,0.5899999738
PA,MUMPS,71,0.6000000238
PA,MUMPS,71,0.6000000238
PA,MUMPS,72,0.6100000143
PA,MUMPS,73,0.6200000048
PA,MUMPS,74,0.6200000048
PA,MUMPS,75,0.6299999952
PA,MUMPS,76,0.6399999857
PA,MUMPS,77,0.6499999762
PA,MUMPS,77,0.6499999762
PA,MUMPS,77,0.6499999762
PA,MUMPS,78,0.6600000262
PA,MUMPS,79,0.6600000262
PA,MUMPS,79,0.6600000262
PA,MUMPS,79,0.6600000262
PA,MUMPS,80,0.6700000167
PA,MUMPS,81,0.6800000072
PA,MUMPS,84,0.7099999785
PA,MUMPS,86,0.7200000286
PA,MUMPS,87,0.7300000191
PA,MUMPS,89,0.75
PA,MUMPS,90,0.7599999905
PA,MUMPS,91,0.7599999905
PA,MUMPS,92,0.7699999809
PA,MUMPS,92,0.7799999714
PA,MUMPS,95,0.8000000119
PA,MUMPS,96,0.8100000024
PA,MUMPS,97,0.8199999928
PA,MUMPS,99,0.8299999833
PA,MUMPS,99,0.8299999833
PA,MUMPS,102,0.8600000143
PA,MUMPS,104,0.8700000048
PA,MUMPS,105,0.8799999952
PA,MUMPS,114,0.9599999785
PA,MUMPS,118,0.9900000095
PA,MUMPS,119,1
PA,MUMPS,123,1.029999971
PA,MUMPS,123,1.029999971
PA,MUMPS,123,1.039999962
PA,MUMPS,125,1.049999952
PA,MUMPS,126,1.059999943
PA,MUMPS,127,1.070000052
PA,MUMPS,128,1.070000052
PA,MUMPS,129,1.090000033
PA,MUMPS,131,1.100000024
PA,MUMPS,132,1.110000014
PA,MUMPS,132,1.110000014
PA,MUMPS,140,1.179999948
PA,MUMPS,144,1.210000038
PA,MUMPS,148,1.25
PA,MUMPS,156,1.309999943
PA,MUMPS,166,1.399999976
PA,MUMPS,169,1.419999957
PA,MUMPS,175,1.470000029
PA,MUMPS,179,1.50999999
PA,MUMPS,180,1.50999999
PA,MUMPS,182,1.529999971
PA,MUMPS,233,1.960000038
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,1,0.009999999776
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
PA,PERTUSSIS,2,0.01999999955
