epi_week,state,loc,loc_type,disease,cases,incidence_per_100000
192939,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193035,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193046,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193129,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193149,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193344,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193345,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193431,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193637,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193641,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193645,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193648,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193741,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
193947,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
194042,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
194128,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
194236,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
194342,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
194448,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
194728,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
194847,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
194928,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
194948,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
195051,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
195102,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
195127,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
195301,PA,PENNSYLVANIA,STATE,POLIO,7,0.070000000298023224
195405,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
195527,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
195633,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
195731,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
195740,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
195836,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
195840,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
195841,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
195847,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
195948,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
196034,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
196036,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
196044,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
196136,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
196339,PA,PENNSYLVANIA,STATE,POLIO,7,0.059999998658895493
192843,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
192932,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193032,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193034,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193037,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193132,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193330,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193347,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193434,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193437,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193441,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193532,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193638,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193642,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193743,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193832,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193838,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
193946,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
194044,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
194046,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
194130,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
194146,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
194238,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
194336,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
194339,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
194341,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
195228,PA,PENNSYLVANIA,STATE,POLIO,8,0.079999998211860657
195249,PA,PENNSYLVANIA,STATE,POLIO,8,0.070000000298023224
195545,PA,PENNSYLVANIA,STATE,POLIO,8,0.070000000298023224
195548,PA,PENNSYLVANIA,STATE,POLIO,8,0.070000000298023224
195635,PA,PENNSYLVANIA,STATE,POLIO,8,0.070000000298023224
195640,PA,PENNSYLVANIA,STATE,POLIO,8,0.070000000298023224
196041,PA,PENNSYLVANIA,STATE,POLIO,8,0.070000000298023224
196043,PA,PENNSYLVANIA,STATE,POLIO,8,0.070000000298023224
196341,PA,PENNSYLVANIA,STATE,POLIO,8,0.070000000298023224
192835,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
192844,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
192936,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
192943,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
192948,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
193033,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
193036,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
193041,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
193134,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
193150,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
193245,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
193536,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
193644,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
193943,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
194033,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
194034,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
194334,PA,PENNSYLVANIA,STATE,POLIO,9,0.10000000149011612
194340,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
194446,PA,PENNSYLVANIA,STATE,POLIO,9,0.10000000149011612
194629,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
194631,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
194949,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
195251,PA,PENNSYLVANIA,STATE,POLIO,9,0.090000003576278687
195451,PA,PENNSYLVANIA,STATE,POLIO,9,0.079999998211860657
195522,PA,PENNSYLVANIA,STATE,POLIO,9,0.079999998211860657
195643,PA,PENNSYLVANIA,STATE,POLIO,9,0.079999998211860657
195929,PA,PENNSYLVANIA,STATE,POLIO,9,0.079999998211860657
196038,PA,PENNSYLVANIA,STATE,POLIO,9,0.079999998211860657
192832,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
192836,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
193039,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
193042,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
193133,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
193147,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
193246,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
193342,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
193343,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
193432,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
193934,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
194240,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
194640,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
194730,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
194731,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
195047,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
195149,PA,PENNSYLVANIA,STATE,POLIO,10,0.10000000149011612
195402,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195520,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195525,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195526,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195528,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195631,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195636,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195637,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195642,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195839,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195931,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
195941,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
196040,PA,PENNSYLVANIA,STATE,POLIO,10,0.090000003576278687
192838,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
192839,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
192845,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
192937,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
192942,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
193534,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
193640,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
193731,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
193835,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
194040,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
194143,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
194828,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
195026,PA,PENNSYLVANIA,STATE,POLIO,11,0.10000000149011612
195128,PA,PENNSYLVANIA,STATE,POLIO,11,0.10999999940395355
195427,PA,PENNSYLVANIA,STATE,POLIO,11,0.10000000149011612
195429,PA,PENNSYLVANIA,STATE,POLIO,11,0.10000000149011612
195644,PA,PENNSYLVANIA,STATE,POLIO,11,0.10000000149011612
195838,PA,PENNSYLVANIA,STATE,POLIO,11,0.10000000149011612
196139,PA,PENNSYLVANIA,STATE,POLIO,11,0.10000000149011612
192834,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
192938,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
192944,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
193038,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
193533,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
193538,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
193540,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
194641,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
194644,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
194645,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
194729,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
194846,PA,PENNSYLVANIA,STATE,POLIO,12,0.11999999731779099
195325,PA,PENNSYLVANIA,STATE,POLIO,12,0.10999999940395355
195428,PA,PENNSYLVANIA,STATE,POLIO,12,0.10999999940395355
195529,PA,PENNSYLVANIA,STATE,POLIO,12,0.10999999940395355
195541,PA,PENNSYLVANIA,STATE,POLIO,12,0.10999999940395355
195639,PA,PENNSYLVANIA,STATE,POLIO,12,0.10999999940395355
195834,PA,PENNSYLVANIA,STATE,POLIO,12,0.10999999940395355
195837,PA,PENNSYLVANIA,STATE,POLIO,12,0.10999999940395355
195937,PA,PENNSYLVANIA,STATE,POLIO,12,0.10999999940395355
196033,PA,PENNSYLVANIA,STATE,POLIO,12,0.10999999940395355
192935,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
193435,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
193535,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
193542,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
193547,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
193833,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
193944,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
193945,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
194041,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
194544,PA,PENNSYLVANIA,STATE,POLIO,13,0.14000000059604645
194746,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
194845,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
194946,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
194947,PA,PENNSYLVANIA,STATE,POLIO,13,0.12999999523162842
195144,PA,PENNSYLVANIA,STATE,POLIO,13,0.11999999731779099
195248,PA,PENNSYLVANIA,STATE,POLIO,13,0.11999999731779099
195450,PA,PENNSYLVANIA,STATE,POLIO,13,0.11999999731779099
195634,PA,PENNSYLVANIA,STATE,POLIO,13,0.11999999731779099
196039,PA,PENNSYLVANIA,STATE,POLIO,13,0.10999999940395355
192837,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
192933,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
192940,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
193136,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
193146,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
193732,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
194037,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
194144,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
194338,PA,PENNSYLVANIA,STATE,POLIO,14,0.15000000596046448
194447,PA,PENNSYLVANIA,STATE,POLIO,14,0.15000000596046448
194630,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
194638,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
194745,PA,PENNSYLVANIA,STATE,POLIO,14,0.14000000059604645
195028,PA,PENNSYLVANIA,STATE,POLIO,14,0.12999999523162842
195148,PA,PENNSYLVANIA,STATE,POLIO,14,0.12999999523162842
195346,PA,PENNSYLVANIA,STATE,POLIO,14,0.12999999523162842
195542,PA,PENNSYLVANIA,STATE,POLIO,14,0.12999999523162842
195543,PA,PENNSYLVANIA,STATE,POLIO,14,0.12999999523162842
195641,PA,PENNSYLVANIA,STATE,POLIO,14,0.12999999523162842
195943,PA,PENNSYLVANIA,STATE,POLIO,14,0.11999999731779099
193040,PA,PENNSYLVANIA,STATE,POLIO,15,0.15999999642372131
193145,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
193346,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
193539,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
193840,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
193933,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
194131,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
194237,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
194546,PA,PENNSYLVANIA,STATE,POLIO,15,0.15999999642372131
194643,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
194744,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
194829,PA,PENNSYLVANIA,STATE,POLIO,15,0.15000000596046448
195049,PA,PENNSYLVANIA,STATE,POLIO,15,0.14000000059604645
195050,PA,PENNSYLVANIA,STATE,POLIO,15,0.14000000059604645
195327,PA,PENNSYLVANIA,STATE,POLIO,15,0.14000000059604645
195447,PA,PENNSYLVANIA,STATE,POLIO,15,0.14000000059604645
195546,PA,PENNSYLVANIA,STATE,POLIO,15,0.14000000059604645
196327,PA,PENNSYLVANIA,STATE,POLIO,15,0.12999999523162842
194036,PA,PENNSYLVANIA,STATE,POLIO,16,0.15999999642372131
194147,PA,PENNSYLVANIA,STATE,POLIO,16,0.15999999642372131
194530,PA,PENNSYLVANIA,STATE,POLIO,16,0.17000000178813934
195247,PA,PENNSYLVANIA,STATE,POLIO,16,0.15000000596046448
195449,PA,PENNSYLVANIA,STATE,POLIO,16,0.15000000596046448
196334,PA,PENNSYLVANIA,STATE,POLIO,16,0.14000000059604645
193144,PA,PENNSYLVANIA,STATE,POLIO,17,0.18000000715255737
193231,PA,PENNSYLVANIA,STATE,POLIO,17,0.17000000178813934
194132,PA,PENNSYLVANIA,STATE,POLIO,17,0.17000000178813934
194337,PA,PENNSYLVANIA,STATE,POLIO,17,0.17000000178813934
194428,PA,PENNSYLVANIA,STATE,POLIO,17,0.18000000715255737
194742,PA,PENNSYLVANIA,STATE,POLIO,17,0.15999999642372131
194930,PA,PENNSYLVANIA,STATE,POLIO,17,0.15999999642372131
195029,PA,PENNSYLVANIA,STATE,POLIO,17,0.15999999642372131
195130,PA,PENNSYLVANIA,STATE,POLIO,17,0.15999999642372131
195229,PA,PENNSYLVANIA,STATE,POLIO,17,0.15999999642372131
195348,PA,PENNSYLVANIA,STATE,POLIO,17,0.15999999642372131
192941,PA,PENNSYLVANIA,STATE,POLIO,18,0.18999999761581421
193341,PA,PENNSYLVANIA,STATE,POLIO,18,0.18000000715255737
193740,PA,PENNSYLVANIA,STATE,POLIO,18,0.18000000715255737
193941,PA,PENNSYLVANIA,STATE,POLIO,18,0.18000000715255737
194732,PA,PENNSYLVANIA,STATE,POLIO,18,0.18000000715255737
194740,PA,PENNSYLVANIA,STATE,POLIO,18,0.17000000178813934
195146,PA,PENNSYLVANIA,STATE,POLIO,18,0.17000000178813934
195936,PA,PENNSYLVANIA,STATE,POLIO,18,0.15999999642372131
195939,PA,PENNSYLVANIA,STATE,POLIO,18,0.15999999642372131
193230,PA,PENNSYLVANIA,STATE,POLIO,19,0.18999999761581421
193544,PA,PENNSYLVANIA,STATE,POLIO,19,0.18999999761581421
193735,PA,PENNSYLVANIA,STATE,POLIO,19,0.18999999761581421
194444,PA,PENNSYLVANIA,STATE,POLIO,19,0.20999999344348907
194545,PA,PENNSYLVANIA,STATE,POLIO,19,0.20999999344348907
194639,PA,PENNSYLVANIA,STATE,POLIO,19,0.18999999761581421
194733,PA,PENNSYLVANIA,STATE,POLIO,19,0.18999999761581421
194743,PA,PENNSYLVANIA,STATE,POLIO,19,0.18999999761581421
195046,PA,PENNSYLVANIA,STATE,POLIO,19,0.18000000715255737
195638,PA,PENNSYLVANIA,STATE,POLIO,19,0.17000000178813934
193135,PA,PENNSYLVANIA,STATE,POLIO,20,0.20999999344348907
193244,PA,PENNSYLVANIA,STATE,POLIO,20,0.20000000298023224
193936,PA,PENNSYLVANIA,STATE,POLIO,20,0.20000000298023224
193939,PA,PENNSYLVANIA,STATE,POLIO,20,0.20000000298023224
193940,PA,PENNSYLVANIA,STATE,POLIO,20,0.20000000298023224
195030,PA,PENNSYLVANIA,STATE,POLIO,20,0.18999999761581421
193733,PA,PENNSYLVANIA,STATE,POLIO,21,0.20999999344348907
194734,PA,PENNSYLVANIA,STATE,POLIO,21,0.20999999344348907
195145,PA,PENNSYLVANIA,STATE,POLIO,21,0.20000000298023224
195230,PA,PENNSYLVANIA,STATE,POLIO,21,0.20000000298023224
195349,PA,PENNSYLVANIA,STATE,POLIO,21,0.20000000298023224
193734,PA,PENNSYLVANIA,STATE,POLIO,22,0.2199999988079071
194543,PA,PENNSYLVANIA,STATE,POLIO,22,0.23999999463558197
193142,PA,PENNSYLVANIA,STATE,POLIO,23,0.23999999463558197
193836,PA,PENNSYLVANIA,STATE,POLIO,23,0.23000000417232513
194232,PA,PENNSYLVANIA,STATE,POLIO,23,0.23999999463558197
194830,PA,PENNSYLVANIA,STATE,POLIO,24,0.23000000417232513
194844,PA,PENNSYLVANIA,STATE,POLIO,24,0.23000000417232513
195245,PA,PENNSYLVANIA,STATE,POLIO,24,0.23000000417232513
195345,PA,PENNSYLVANIA,STATE,POLIO,24,0.23000000417232513
195448,PA,PENNSYLVANIA,STATE,POLIO,24,0.2199999988079071
195540,PA,PENNSYLVANIA,STATE,POLIO,24,0.2199999988079071
193137,PA,PENNSYLVANIA,STATE,POLIO,25,0.25999999046325684
193336,PA,PENNSYLVANIA,STATE,POLIO,25,0.25999999046325684
193938,PA,PENNSYLVANIA,STATE,POLIO,25,0.25
194843,PA,PENNSYLVANIA,STATE,POLIO,25,0.23999999463558197
195132,PA,PENNSYLVANIA,STATE,POLIO,25,0.23999999463558197
193333,PA,PENNSYLVANIA,STATE,POLIO,26,0.27000001072883606
193338,PA,PENNSYLVANIA,STATE,POLIO,26,0.27000001072883606
194427,PA,PENNSYLVANIA,STATE,POLIO,26,0.2800000011920929
194945,PA,PENNSYLVANIA,STATE,POLIO,26,0.25
195329,PA,PENNSYLVANIA,STATE,POLIO,26,0.23999999463558197
196335,PA,PENNSYLVANIA,STATE,POLIO,26,0.23000000417232513
193143,PA,PENNSYLVANIA,STATE,POLIO,27,0.2800000011920929
193332,PA,PENNSYLVANIA,STATE,POLIO,27,0.2800000011920929
194445,PA,PENNSYLVANIA,STATE,POLIO,27,0.28999999165534973
194736,PA,PENNSYLVANIA,STATE,POLIO,27,0.25999999046325684
195048,PA,PENNSYLVANIA,STATE,POLIO,27,0.25999999046325684
195530,PA,PENNSYLVANIA,STATE,POLIO,27,0.25
193141,PA,PENNSYLVANIA,STATE,POLIO,28,0.28999999165534973
193340,PA,PENNSYLVANIA,STATE,POLIO,28,0.28999999165534973
193942,PA,PENNSYLVANIA,STATE,POLIO,28,0.2800000011920929
193334,PA,PENNSYLVANIA,STATE,POLIO,29,0.30000001192092896
194035,PA,PENNSYLVANIA,STATE,POLIO,29,0.28999999165534973
194429,PA,PENNSYLVANIA,STATE,POLIO,29,0.31000000238418579
194632,PA,PENNSYLVANIA,STATE,POLIO,29,0.28999999165534973
194831,PA,PENNSYLVANIA,STATE,POLIO,29,0.2800000011920929
194841,PA,PENNSYLVANIA,STATE,POLIO,29,0.2800000011920929
194931,PA,PENNSYLVANIA,STATE,POLIO,29,0.2800000011920929
194944,PA,PENNSYLVANIA,STATE,POLIO,29,0.2800000011920929
195143,PA,PENNSYLVANIA,STATE,POLIO,29,0.2800000011920929
193339,PA,PENNSYLVANIA,STATE,POLIO,30,0.31000000238418579
194142,PA,PENNSYLVANIA,STATE,POLIO,30,0.30000001192092896
194741,PA,PENNSYLVANIA,STATE,POLIO,30,0.28999999165534973
195344,PA,PENNSYLVANIA,STATE,POLIO,30,0.2800000011920929
195430,PA,PENNSYLVANIA,STATE,POLIO,30,0.2800000011920929
195531,PA,PENNSYLVANIA,STATE,POLIO,30,0.27000001072883606
193739,PA,PENNSYLVANIA,STATE,POLIO,31,0.31999999284744263
194038,PA,PENNSYLVANIA,STATE,POLIO,31,0.31000000238418579
194440,PA,PENNSYLVANIA,STATE,POLIO,31,0.34000000357627869
194531,PA,PENNSYLVANIA,STATE,POLIO,31,0.34000000357627869
194735,PA,PENNSYLVANIA,STATE,POLIO,31,0.30000001192092896
194739,PA,PENNSYLVANIA,STATE,POLIO,31,0.30000001192092896
195142,PA,PENNSYLVANIA,STATE,POLIO,31,0.30000001192092896
193242,PA,PENNSYLVANIA,STATE,POLIO,32,0.33000001311302185
193243,PA,PENNSYLVANIA,STATE,POLIO,32,0.33000001311302185
194940,PA,PENNSYLVANIA,STATE,POLIO,32,0.31000000238418579
195246,PA,PENNSYLVANIA,STATE,POLIO,32,0.30000001192092896
195446,PA,PENNSYLVANIA,STATE,POLIO,32,0.30000001192092896
192840,PA,PENNSYLVANIA,STATE,POLIO,33,0.34000000357627869
194840,PA,PENNSYLVANIA,STATE,POLIO,33,0.31999999284744263
194842,PA,PENNSYLVANIA,STATE,POLIO,33,0.31999999284744263
194941,PA,PENNSYLVANIA,STATE,POLIO,33,0.31999999284744263
195141,PA,PENNSYLVANIA,STATE,POLIO,34,0.33000001311302185
193337,PA,PENNSYLVANIA,STATE,POLIO,35,0.36000001430511475
194235,PA,PENNSYLVANIA,STATE,POLIO,35,0.36000001430511475
194633,PA,PENNSYLVANIA,STATE,POLIO,35,0.34999999403953552
195131,PA,PENNSYLVANIA,STATE,POLIO,35,0.33000001311302185
195244,PA,PENNSYLVANIA,STATE,POLIO,35,0.33000001311302185
195328,PA,PENNSYLVANIA,STATE,POLIO,35,0.33000001311302185
194443,PA,PENNSYLVANIA,STATE,POLIO,36,0.38999998569488525
194942,PA,PENNSYLVANIA,STATE,POLIO,36,0.34999999403953552
193736,PA,PENNSYLVANIA,STATE,POLIO,37,0.37999999523162842
194542,PA,PENNSYLVANIA,STATE,POLIO,37,0.40000000596046448
193537,PA,PENNSYLVANIA,STATE,POLIO,38,0.38999998569488525
194635,PA,PENNSYLVANIA,STATE,POLIO,38,0.37999999523162842
194943,PA,PENNSYLVANIA,STATE,POLIO,39,0.37999999523162842
195330,PA,PENNSYLVANIA,STATE,POLIO,39,0.37000000476837158
193140,PA,PENNSYLVANIA,STATE,POLIO,40,0.40999999642372131
193737,PA,PENNSYLVANIA,STATE,POLIO,40,0.40999999642372131
194738,PA,PENNSYLVANIA,STATE,POLIO,40,0.38999998569488525
195431,PA,PENNSYLVANIA,STATE,POLIO,40,0.37000000476837158
193937,PA,PENNSYLVANIA,STATE,POLIO,41,0.40999999642372131
194540,PA,PENNSYLVANIA,STATE,POLIO,41,0.44999998807907104
194636,PA,PENNSYLVANIA,STATE,POLIO,41,0.41999998688697815
194932,PA,PENNSYLVANIA,STATE,POLIO,41,0.38999998569488525
194141,PA,PENNSYLVANIA,STATE,POLIO,42,0.41999998688697815
194833,PA,PENNSYLVANIA,STATE,POLIO,43,0.41999998688697815
195532,PA,PENNSYLVANIA,STATE,POLIO,43,0.38999998569488525
193935,PA,PENNSYLVANIA,STATE,POLIO,44,0.43999999761581421
194541,PA,PENNSYLVANIA,STATE,POLIO,44,0.47999998927116394
194532,PA,PENNSYLVANIA,STATE,POLIO,45,0.49000000953674316
194839,PA,PENNSYLVANIA,STATE,POLIO,45,0.43999999761581421
195032,PA,PENNSYLVANIA,STATE,POLIO,45,0.43000000715255737
195134,PA,PENNSYLVANIA,STATE,POLIO,46,0.43999999761581421
194834,PA,PENNSYLVANIA,STATE,POLIO,47,0.46000000834465027
194939,PA,PENNSYLVANIA,STATE,POLIO,47,0.44999998807907104
195231,PA,PENNSYLVANIA,STATE,POLIO,47,0.44999998807907104
195538,PA,PENNSYLVANIA,STATE,POLIO,47,0.43000000715255737
